ASN URI,URL Now,New Dot Notation,New URI,New GUID
http://asn.jesandco.org/resources/S1143720,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text/grade-5/#ri-5-7,CCSS.ELA-Literacy.RI.5.7,http://corestandards.org/ELA-Literacy/RI/5/7,679082A89DE3408388318E77E82286D0
http://asn.jesandco.org/resources/S1143721,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text/grade-5/#ri-5-8,CCSS.ELA-Literacy.RI.5.8,http://corestandards.org/ELA-Literacy/RI/5/8,E2E476A3E3BB4783BE483DA8BB776416
http://asn.jesandco.org/resources/S1143722,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text/grade-5/#ri-5-9,CCSS.ELA-Literacy.RI.5.9,http://corestandards.org/ELA-Literacy/RI/5/9,100A6681F79044419D55B7706856C512
http://asn.jesandco.org/resources/S1143728,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text/grade-5/#ri-5-10,CCSS.ELA-Literacy.RI.5.10,http://corestandards.org/ELA-Literacy/RI/5/10,B8014690EA344db8BFE422DA1DA539ED
,,CCSS.ELA-Literacy.RI.6,http://corestandards.org/ELA-Literacy/RI/6,303BF1ED359C423aB6BC6DFEFA9FDF01
http://asn.jesandco.org/resources/S11437A6,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-6/#ri-6-1,CCSS.ELA-Literacy.RI.6.1,http://corestandards.org/ELA-Literacy/RI/6/1,44B7A2F87DED46178272EED6C5761F84
http://asn.jesandco.org/resources/S11437A7,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-6/#ri-6-2,CCSS.ELA-Literacy.RI.6.2,http://corestandards.org/ELA-Literacy/RI/6/2,4BD3C10AF2A443549F2E7D3FEFE3BC08
http://asn.jesandco.org/resources/S11437A8,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-6/#ri-6-3,CCSS.ELA-Literacy.RI.6.3,http://corestandards.org/ELA-Literacy/RI/6/3,E1359871E8F64176AC380DBA0DE92C80
http://asn.jesandco.org/resources/S11437B5,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-6/#ri-6-4,CCSS.ELA-Literacy.RI.6.4,http://corestandards.org/ELA-Literacy/RI/6/4,6AB05BAE008346deBCC18C5DEB7E9F6D
http://asn.jesandco.org/resources/S11437B6,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-6/#ri-6-5,CCSS.ELA-Literacy.RI.6.5,http://corestandards.org/ELA-Literacy/RI/6/5,22D179F16A704ee4AF18DC2384BAE80F
http://asn.jesandco.org/resources/S11437B7,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-6/#ri-6-6,CCSS.ELA-Literacy.RI.6.6,http://corestandards.org/ELA-Literacy/RI/6/6,35614DE8A37A465192E8943540E19792
http://asn.jesandco.org/resources/S11437C4,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-6/#ri-6-7,CCSS.ELA-Literacy.RI.6.7,http://corestandards.org/ELA-Literacy/RI/6/7,4ACCBFC332FA440a98FCC1F7A9599333
http://asn.jesandco.org/resources/S11437C5,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-6/#ri-6-8,CCSS.ELA-Literacy.RI.6.8,http://corestandards.org/ELA-Literacy/RI/6/8,827F6B6FD3DA40f1B66176C00BD996E9
http://asn.jesandco.org/resources/S11437C6,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-6/#ri-6-9,CCSS.ELA-Literacy.RI.6.9,http://corestandards.org/ELA-Literacy/RI/6/9,6BA163CA859C4c1f99CE979F192FDC93
http://asn.jesandco.org/resources/S11437D3,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-6/#ri-6-10,CCSS.ELA-Literacy.RI.6.10,http://corestandards.org/ELA-Literacy/RI/6/10,4BD3C10AF2A443549F2E7D3FEFE3BC07
,,CCSS.ELA-Literacy.RI.7,http://corestandards.org/ELA-Literacy/RI/7,49414F05CE744e40A0C86EDC896B8643
http://asn.jesandco.org/resources/S11437A9,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-7/#ri-7-1,CCSS.ELA-Literacy.RI.7.1,http://corestandards.org/ELA-Literacy/RI/7/1,0FB68FE324294a04A6A655A1A2E1E793
http://asn.jesandco.org/resources/S11437AA,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-7/#ri-7-2,CCSS.ELA-Literacy.RI.7.2,http://corestandards.org/ELA-Literacy/RI/7/2,7026FACAE79E44498BCF26A647EA3AD0
http://asn.jesandco.org/resources/S11437AB,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-7/#ri-7-3,CCSS.ELA-Literacy.RI.7.3,http://corestandards.org/ELA-Literacy/RI/7/3,B868CBDAB50E4dad96A549B76EB2DEEE
http://asn.jesandco.org/resources/S11437B8,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-7/#ri-7-4,CCSS.ELA-Literacy.RI.7.4,http://corestandards.org/ELA-Literacy/RI/7/4,FC703D3EE33744cf841047553ED720F1
http://asn.jesandco.org/resources/S11437B9,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-7/#ri-7-5,CCSS.ELA-Literacy.RI.7.5,http://corestandards.org/ELA-Literacy/RI/7/5,3EE0DA3D310B4fe88E4ABA3AD4EFF112
http://asn.jesandco.org/resources/S11437BA,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-7/#ri-7-6,CCSS.ELA-Literacy.RI.7.6,http://corestandards.org/ELA-Literacy/RI/7/6,0194962999834f8bA0C980947599092F
http://asn.jesandco.org/resources/S11437C7,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-7/#ri-7-7,CCSS.ELA-Literacy.RI.7.7,http://corestandards.org/ELA-Literacy/RI/7/7,F62D4DC16A8E46718008730330DF7951
http://asn.jesandco.org/resources/S11437C8,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-7/#ri-7-8,CCSS.ELA-Literacy.RI.7.8,http://corestandards.org/ELA-Literacy/RI/7/8,54DB5C309E204f1bB4DBB6836A4AD9F8
http://asn.jesandco.org/resources/S11437C9,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-7/#ri-7-9,CCSS.ELA-Literacy.RI.7.9,http://corestandards.org/ELA-Literacy/RI/7/9,1A3CAD6E993C4df5BB2FCA8125806A1F
http://asn.jesandco.org/resources/S2364824,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-7/#ri-7-10,CCSS.ELA-Literacy.RI.7.10,http://corestandards.org/ELA-Literacy/RI/7/10,E660008AB1B74df49A290539CDC81588
,,CCSS.ELA-Literacy.RI.8,http://corestandards.org/ELA-Literacy/RI/8,88E5229307974f0e958F7300DED5BC6B
http://asn.jesandco.org/resources/S11437AC,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-8/#ri-8-1,CCSS.ELA-Literacy.RI.8.1,http://corestandards.org/ELA-Literacy/RI/8/1,4C075C2A234E40058E4B16E7F40E813E
http://asn.jesandco.org/resources/S11437AD,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-8/#ri-8-2,CCSS.ELA-Literacy.RI.8.2,http://corestandards.org/ELA-Literacy/RI/8/2,6F791BCA1E40422d90891E3337AC47E6
http://asn.jesandco.org/resources/S11437AE,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-8/#ri-8-3,CCSS.ELA-Literacy.RI.8.3,http://corestandards.org/ELA-Literacy/RI/8/3,AB4EF55B36B44d688DCADDD5B68CF157
http://asn.jesandco.org/resources/S11437BB,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-8/#ri-8-4,CCSS.ELA-Literacy.RI.8.4,http://corestandards.org/ELA-Literacy/RI/8/4,7B221ACFEF0D42efAA0FADC5CFF1D7A2
http://asn.jesandco.org/resources/S11437BC,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-8/#ri-8-5,CCSS.ELA-Literacy.RI.8.5,http://corestandards.org/ELA-Literacy/RI/8/5,9AB846671A0E456dBB35249859D3036D
http://asn.jesandco.org/resources/S11437BD,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-8/#ri-8-6,CCSS.ELA-Literacy.RI.8.6,http://corestandards.org/ELA-Literacy/RI/8/6,F1F65B5B402140a793E66C7B334112E8
http://asn.jesandco.org/resources/S11437CA,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-8/#ri-8-7,CCSS.ELA-Literacy.RI.8.7,http://corestandards.org/ELA-Literacy/RI/8/7,92F0957FED704623B319C34FD14B2E33
http://asn.jesandco.org/resources/S11437CB,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-8/#ri-8-8,CCSS.ELA-Literacy.RI.8.8,http://corestandards.org/ELA-Literacy/RI/8/8,B12FF1E612954a4a9D1CF3E694CE6A2E
http://asn.jesandco.org/resources/S11437CC,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-8/#ri-8-9,CCSS.ELA-Literacy.RI.8.9,http://corestandards.org/ELA-Literacy/RI/8/9,0A7BC548F5E04ed3A3CB64FD9651D8AA
http://asn.jesandco.org/resources/S11437D4,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-8/#ri-8-10,CCSS.ELA-Literacy.RI.8.10,http://corestandards.org/ELA-Literacy/RI/8/10,5F1A8BCCC6C74daa869655C275570E82
,,CCSS.ELA-Literacy.RI.9-10,http://corestandards.org/ELA-Literacy/RI/9-10,0DA1E66B47654e739180CFE53E341C4D
http://asn.jesandco.org/resources/S11437AF,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-9-10/#ri-9-10-1,CCSS.ELA-Literacy.RI.9-10.1,http://corestandards.org/ELA-Literacy/RI/9-10/1,DA665D19233B475cA1DDB909EAD44DE3
http://asn.jesandco.org/resources/S11437B0,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-9-10/#ri-9-10-2,CCSS.ELA-Literacy.RI.9-10.2,http://corestandards.org/ELA-Literacy/RI/9-10/2,B3C173EB76BE467eAB50B2A6682A803A
http://asn.jesandco.org/resources/S11437B1,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-9-10/#ri-9-10-3,CCSS.ELA-Literacy.RI.9-10.3,http://corestandards.org/ELA-Literacy/RI/9-10/3,F73D8626A80F4ac698250D7AEB5EA4B8
http://asn.jesandco.org/resources/S11437BE,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-9-10/#ri-9-10-4,CCSS.ELA-Literacy.RI.9-10.4,http://corestandards.org/ELA-Literacy/RI/9-10/4,91BEB866FC984a2bA14DAECE3B081A06
http://asn.jesandco.org/resources/S11437BF,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-9-10/#ri-9-10-5,CCSS.ELA-Literacy.RI.9-10.5,http://corestandards.org/ELA-Literacy/RI/9-10/5,7B61B177714E45f3B7EC83BBAC0C5ECE
http://asn.jesandco.org/resources/S11437C0,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-9-10/#ri-9-10-6,CCSS.ELA-Literacy.RI.9-10.6,http://corestandards.org/ELA-Literacy/RI/9-10/6,F1B02B60C0854880BDBF1F287FB566BE
http://asn.jesandco.org/resources/S11437CD,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-9-10/#ri-9-10-7,CCSS.ELA-Literacy.RI.9-10.7,http://corestandards.org/ELA-Literacy/RI/9-10/7,EE121BBF65B44999BA897B62FB219F30
http://asn.jesandco.org/resources/S11437CE,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-9-10/#ri-9-10-8,CCSS.ELA-Literacy.RI.9-10.8,http://corestandards.org/ELA-Literacy/RI/9-10/8,88B3F9794B524c2c8FBC9553607E6EAE
http://asn.jesandco.org/resources/S11437CF,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-9-10/#ri-9-10-9,CCSS.ELA-Literacy.RI.9-10.9,http://corestandards.org/ELA-Literacy/RI/9-10/9,CDD066B2504A423c8F3BABCFB21CA92D
http://asn.jesandco.org/resources/S11437D5,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-9-10/#ri-9-10-10,CCSS.ELA-Literacy.RI.9-10.10,http://corestandards.org/ELA-Literacy/RI/9-10/10,9E5B5BE5D4E144e28A396066AF456486
,,CCSS.ELA-Literacy.RI.11-12,http://corestandards.org/ELA-Literacy/RI/11-12,D69C12DADF1743e3AB4E645BB71679EA
http://asn.jesandco.org/resources/S11437B2,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-11-12/#ri-11-12-1,CCSS.ELA-Literacy.RI.11-12.1,http://corestandards.org/ELA-Literacy/RI/11-12/1,D53312E41FB84889919B012CC75716C7
http://asn.jesandco.org/resources/S11437B3,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-11-12/#ri-11-12-2,CCSS.ELA-Literacy.RI.11-12.2,http://corestandards.org/ELA-Literacy/RI/11-12/2,A066C50085664081AB2949592CEC6A29
http://asn.jesandco.org/resources/S11437B4,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-11-12/#ri-11-12-3,CCSS.ELA-Literacy.RI.11-12.3,http://corestandards.org/ELA-Literacy/RI/11-12/3,C7AE9F83EEE8451b9790B507C9041C5E
http://asn.jesandco.org/resources/S11437C1,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-11-12/#ri-11-12-4,CCSS.ELA-Literacy.RI.11-12.4,http://corestandards.org/ELA-Literacy/RI/11-12/4,3D01A3A57827477dB56B745F5B3430DD
http://asn.jesandco.org/resources/S11437C2,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-11-12/#ri-11-12-5,CCSS.ELA-Literacy.RI.11-12.5,http://corestandards.org/ELA-Literacy/RI/11-12/5,EDDA6F729E0140e898D32CE7E8D48B80
http://asn.jesandco.org/resources/S11437C3,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-11-12/#ri-11-12-6,CCSS.ELA-Literacy.RI.11-12.6,http://corestandards.org/ELA-Literacy/RI/11-12/6,7042466D43934e87AF3D8794BD4A471B
http://asn.jesandco.org/resources/S11437D0,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-11-12/#ri-11-12-7,CCSS.ELA-Literacy.RI.11-12.7,http://corestandards.org/ELA-Literacy/RI/11-12/7,8FAC7BE0E6A24b1a9D08683A79469027
http://asn.jesandco.org/resources/S11437D1,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-11-12/#ri-11-12-8,CCSS.ELA-Literacy.RI.11-12.8,http://corestandards.org/ELA-Literacy/RI/11-12/8,F5E12D7A308E47cf8B2EF995591A3675
http://asn.jesandco.org/resources/S11437D2,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-11-12/#ri-11-12-9,CCSS.ELA-Literacy.RI.11-12.9,http://corestandards.org/ELA-Literacy/RI/11-12/9,FD5CF800EFC24a388C73C081FF49F539
http://asn.jesandco.org/resources/S11437D6,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-informational-text-6-12/grade-11-12/#ri-11-12-10,CCSS.ELA-Literacy.RI.11-12.10,http://corestandards.org/ELA-Literacy/RI/11-12/10,5E76C90156944cd6A1DF0887BEA27672
,,CCSS.ELA-Literacy.RF.K,http://corestandards.org/ELA-Literacy/RF/K,880A87FE26DE484e9E57B921486EC082
http://asn.jesandco.org/resources/S1143731,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-foundational-skills/Kindergarten/#rf-k-1,CCSS.ELA-Literacy.RF.K.1,http://corestandards.org/ELA-Literacy/RF/K/1,AB47FB4D87DB4fb792AFE88F010C43D0
http://asn.jesandco.org/resources/S114373A,,CCSS.ELA-Literacy.RF.K.1a,http://corestandards.org/ELA-Literacy/RF/K/1a,D30DBC36C66E40c2B2D2EF0085603407
http://asn.jesandco.org/resources/S114373B,,CCSS.ELA-Literacy.RF.K.1b,http://corestandards.org/ELA-Literacy/RF/K/1b,8C115913BD97465299F520267C684F62
http://asn.jesandco.org/resources/S114373C,,CCSS.ELA-Literacy.RF.K.1c,http://corestandards.org/ELA-Literacy/RF/K/1c,78B889683BFF44b081F0AF3C051D09C7
http://asn.jesandco.org/resources/S114373D,,CCSS.ELA-Literacy.RF.K.1d,http://corestandards.org/ELA-Literacy/RF/K/1d,5A31A1FC0316410988FF49B2A32F1BEE
http://asn.jesandco.org/resources/S1143733,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-foundational-skills/Kindergarten/#rf-k-2,CCSS.ELA-Literacy.RF.K.2,http://corestandards.org/ELA-Literacy/RF/K/2,B1680D997FAE43db9F042BB1AA5DD5F7
http://asn.jesandco.org/resources/S114373F,,CCSS.ELA-Literacy.RF.K.2a,http://corestandards.org/ELA-Literacy/RF/K/2a,CE108E421569475b8AC1B58905A69C63
http://asn.jesandco.org/resources/S1143740,,CCSS.ELA-Literacy.RF.K.2b,http://corestandards.org/ELA-Literacy/RF/K/2b,3CED0282496D44d7984CC5D48BBF4831
http://asn.jesandco.org/resources/S1143741,,CCSS.ELA-Literacy.RF.K.2c,http://corestandards.org/ELA-Literacy/RF/K/2c,8521B5D3ACD449878FD7FB8DB010157F
http://asn.jesandco.org/resources/S1143742,,CCSS.ELA-Literacy.RF.K.2d,http://corestandards.org/ELA-Literacy/RF/K/2d,605615A29DC04696877B549E4C7AC811
http://asn.jesandco.org/resources/S1143743,,CCSS.ELA-Literacy.RF.K.2e,http://corestandards.org/ELA-Literacy/RF/K/2e,F050C7978DA7450880209E118928BD9D
http://asn.jesandco.org/resources/S1143735,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-foundational-skills/Kindergarten/#rf-k-3,CCSS.ELA-Literacy.RF.K.3,http://corestandards.org/ELA-Literacy/RF/K/3,4EAFD78784EB4f549121DCA7FCCEB9A0
http://asn.jesandco.org/resources/S1143748,,CCSS.ELA-Literacy.RF.K.3a,http://corestandards.org/ELA-Literacy/RF/K/3a,ECCAD00A3C8D4de39F519D269EA90D9B
http://asn.jesandco.org/resources/S1143749,,CCSS.ELA-Literacy.RF.K.3b,http://corestandards.org/ELA-Literacy/RF/K/3b,F68EB02BF5104aa4B816D7832165603E
http://asn.jesandco.org/resources/S114374A,,CCSS.ELA-Literacy.RF.K.3c,http://corestandards.org/ELA-Literacy/RF/K/3c,C25EA102968F4475834EBBE132467487
http://asn.jesandco.org/resources/S114374B,,CCSS.ELA-Literacy.RF.K.3d,http://corestandards.org/ELA-Literacy/RF/K/3d,D61AB1527DD24eac89D176C77DDAC257
http://asn.jesandco.org/resources/S1143738,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-foundational-skills/Kindergarten/#rf-k-4,CCSS.ELA-Literacy.RF.K.4,http://corestandards.org/ELA-Literacy/RF/K/4,37A03B2E143443cc828D2ED2D79D3109
,,CCSS.ELA-Literacy.RF.1,http://corestandards.org/ELA-Literacy/RF/1,39F274BDF0FA473a86CCC274AC2D3521
http://asn.jesandco.org/resources/S2364825,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-foundational-skills/grade-1/#rf-1-1,CCSS.ELA-Literacy.RF.1.1,http://corestandards.org/ELA-Literacy/RF/1/1,6599383674C540b188DDEBA70DB946F0
http://asn.jesandco.org/resources/S114375E,,CCSS.ELA-Literacy.RF.1.1a,http://corestandards.org/ELA-Literacy/RF/1/1a,F0A646723915482a95A24ABA80377033
http://asn.jesandco.org/resources/S2364826,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-foundational-skills/grade-1/#rf-1-2,CCSS.ELA-Literacy.RF.1.2,http://corestandards.org/ELA-Literacy/RF/1/2,38692C5C91894d60805F1C89944C3C09
http://asn.jesandco.org/resources/S114375F,,CCSS.ELA-Literacy.RF.1.2a,http://corestandards.org/ELA-Literacy/RF/1/2a,0C54636B6B0F43bf88B20B5C8FA812C6
http://asn.jesandco.org/resources/S1143760,,CCSS.ELA-Literacy.RF.1.2b,http://corestandards.org/ELA-Literacy/RF/1/2b,CADC5EE3EDBC456c91F0EB6044A9A065
http://asn.jesandco.org/resources/S1143761,,CCSS.ELA-Literacy.RF.1.2c,http://corestandards.org/ELA-Literacy/RF/1/2c,2044462F656C45fc8B8987646877C056
http://asn.jesandco.org/resources/S1143762,,CCSS.ELA-Literacy.RF.1.2d,http://corestandards.org/ELA-Literacy/RF/1/2d,AE2FCDAB14984647909566AA93CFE93C
http://asn.jesandco.org/resources/S2364827,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-foundational-skills/grade-1/#rf-1-3,CCSS.ELA-Literacy.RF.1.3,http://corestandards.org/ELA-Literacy/RF/1/3,DFAD6504F1F04fadA9CC5A69A91A072C
http://asn.jesandco.org/resources/S114374C,,CCSS.ELA-Literacy.RF.1.3a,http://corestandards.org/ELA-Literacy/RF/1/3a,7556C4AA56384f6a80DBF41FBE962E07
http://asn.jesandco.org/resources/S114374D,,CCSS.ELA-Literacy.RF.1.3b,http://corestandards.org/ELA-Literacy/RF/1/3b,3D191307BE2C4891BD0F74F53ED3ECCB
http://asn.jesandco.org/resources/S114374E,,CCSS.ELA-Literacy.RF.1.3c,http://corestandards.org/ELA-Literacy/RF/1/3c,A5E7C33A7AA34e8bACF4B43E760A265A
http://asn.jesandco.org/resources/S114374F,,CCSS.ELA-Literacy.RF.1.3d,http://corestandards.org/ELA-Literacy/RF/1/3d,B0B4865295444b86BAB0CC7519DC500C
http://asn.jesandco.org/resources/S1143750,,CCSS.ELA-Literacy.RF.1.3e,http://corestandards.org/ELA-Literacy/RF/1/3e,7FB1B212C38641c18374DC3828F9BF7E
http://asn.jesandco.org/resources/S1143751,,CCSS.ELA-Literacy.RF.1.3f,http://corestandards.org/ELA-Literacy/RF/1/3f,F71478C364E54dd9A0201672D4A7436A
http://asn.jesandco.org/resources/S1143752,,CCSS.ELA-Literacy.RF.1.3g,http://corestandards.org/ELA-Literacy/RF/1/3g,E8A69B95352445e98F7E9732D5DEF568
http://asn.jesandco.org/resources/S2378500,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-foundational-skills/grade-1/#rf-1-4,CCSS.ELA-Literacy.RF.1.4,http://corestandards.org/ELA-Literacy/RF/1/4,79B776908BB2474d8A095631C63DABE0
http://asn.jesandco.org/resources/S1143763,,CCSS.ELA-Literacy.RF.1.4a,http://corestandards.org/ELA-Literacy/RF/1/4a,6C0D787A3B5A48d1BA0E648593523B5B
http://asn.jesandco.org/resources/S1143764,,CCSS.ELA-Literacy.RF.1.4b,http://corestandards.org/ELA-Literacy/RF/1/4b,29ED4571793F4804B52C2446096B2732
http://asn.jesandco.org/resources/S1143765,,CCSS.ELA-Literacy.RF.1.4c,http://corestandards.org/ELA-Literacy/RF/1/4c,D5DD0989FE224aa4894E3365CBB72AEA
,,CCSS.ELA-Literacy.RF.2,http://corestandards.org/ELA-Literacy/RF/2,B0E811DC46F04110A2A1DCE64AC031D4
http://asn.jesandco.org/resources/S2364828,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-foundational-skills/grade-2/#rf-2-3,CCSS.ELA-Literacy.RF.2.3,http://corestandards.org/ELA-Literacy/RF/2/3,1F2778E06A2542c190558F0CD290F52C
http://asn.jesandco.org/resources/S1143753,,CCSS.ELA-Literacy.RF.2.3a,http://corestandards.org/ELA-Literacy/RF/2/3a,C237043125B94dbdB497D9D20553D9C8
http://asn.jesandco.org/resources/S1143754,,CCSS.ELA-Literacy.RF.2.3b,http://corestandards.org/ELA-Literacy/RF/2/3b,FD0233E45EDF46028F82480D6B1D56F7
http://asn.jesandco.org/resources/S1143755,,CCSS.ELA-Literacy.RF.2.3c,http://corestandards.org/ELA-Literacy/RF/2/3c,000EDB910272497aB482C74B618903EF
http://asn.jesandco.org/resources/S1143756,,CCSS.ELA-Literacy.RF.2.3d,http://corestandards.org/ELA-Literacy/RF/2/3d,6F399AAF01394ea4BEA3568902796FBE
http://asn.jesandco.org/resources/S1143757,,CCSS.ELA-Literacy.RF.2.3e,http://corestandards.org/ELA-Literacy/RF/2/3e,D38351C1479D4dfeA4D272C71D2E801C
http://asn.jesandco.org/resources/S1143758,,CCSS.ELA-Literacy.RF.2.3f,http://corestandards.org/ELA-Literacy/RF/2/3f,58D7A676A8F847be9F5AF61D15CE432F
http://asn.jesandco.org/resources/S2378501,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-foundational-skills/grade-2/#rf-2-4,CCSS.ELA-Literacy.RF.2.4,http://corestandards.org/ELA-Literacy/RF/2/4,1CF2F48BE6DE4b1492532630637F6FB3
http://asn.jesandco.org/resources/S2378504,,CCSS.ELA-Literacy.RF.2.4a,http://corestandards.org/ELA-Literacy/RF/2/4a,EB1F4FFBB25F452cAB6EF254F38C3C56
http://asn.jesandco.org/resources/S2378505,,CCSS.ELA-Literacy.RF.2.4b,http://corestandards.org/ELA-Literacy/RF/2/4b,BEBA06E53B504c568C77C15518E50465
http://asn.jesandco.org/resources/S2378506,,CCSS.ELA-Literacy.RF.2.4c,http://corestandards.org/ELA-Literacy/RF/2/4c,0E1A648F0C8E4f408B93302E71310D85
,,CCSS.ELA-Literacy.RF.3,http://corestandards.org/ELA-Literacy/RF/3,F43FCFFAA886418aB0257F3C08152FAF
http://asn.jesandco.org/resources/S2364829,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-foundational-skills/grade-3/#rf-3-3,CCSS.ELA-Literacy.RF.3.3,http://corestandards.org/ELA-Literacy/RF/3/3,794321D213264fe5B82B26FAC60C2C26
http://asn.jesandco.org/resources/S1143759,,CCSS.ELA-Literacy.RF.3.3a,http://corestandards.org/ELA-Literacy/RF/3/3a,1890AC223BEF4240A45D8354D0E2BC53
http://asn.jesandco.org/resources/S114375A,,CCSS.ELA-Literacy.RF.3.3b,http://corestandards.org/ELA-Literacy/RF/3/3b,E983791492BF4f41B95CE16FD35C0C22
http://asn.jesandco.org/resources/S114375B,,CCSS.ELA-Literacy.RF.3.3c,http://corestandards.org/ELA-Literacy/RF/3/3c,4B8A6FCC5F0B4460913DED953E973811
http://asn.jesandco.org/resources/S114375C,,CCSS.ELA-Literacy.RF.3.3d,http://corestandards.org/ELA-Literacy/RF/3/3d,4E8AD84F8BA44e7185045B61EFFC6909
http://asn.jesandco.org/resources/S2378502,http://wwwcorestandards.org/the-standards/english-language-arts-standards/reading-foundational-skills/grade-3/#rf-3-4,CCSS.ELA-Literacy.RF.3.4,http://corestandards.org/ELA-Literacy/RF/3/4,D7820F1DBC7C42acBFD6B0BB451914C2
http://asn.jesandco.org/resources/S2378507,,CCSS.ELA-Literacy.RF.3.4a,http://corestandards.org/ELA-Literacy/RF/3/4a,E3BCF5E06C5343de9DAD6915B9F8FA7D
